cu-75%sn.500rpm-1-1451-1_1.ras,,,
X,Y,,
85.15,850,,
85.16,960,,
85.17,980,,
85.18,980,,
85.19,860,,
85.2,780,,
85.21,770,,
85.22,820,,
85.23,790,,
85.24,920,,
85.25,820,,
85.26,930,,
85.27,880,,
85.28,770,,
85.29,910,,
85.3,910,,
85.31,940,,
85.32,830,,
85.33,700,,
85.34,800,,
85.35,890,,
85.36,840,,
85.37,700,,
85.38,820,,
85.39,770,,
85.4,780,,
85.41,940,,
85.42,850,,
85.43,800,,
85.44,880,,
85.45,810,,
85.46,690,,
85.47,810,,
85.48,920,,
85.49,1020,,
85.5,1040,,
85.51,860,,
85.52,820,,
85.53,830,,
85.54,810,,
85.55,810,,
85.56,910,,
85.57,890,,
85.58,740,,
85.59,830,,
85.6,810,,
85.61,920,,
85.62,920,,
85.63,860,,
85.64,950,,
85.65,890,,
85.66,840,,
85.67,820,,
85.68,830,,
85.69,750,,
85.7,790,,
85.71,880,,
85.72,910,,
85.73,890,,
85.74,880,,
85.75,800,,
85.76,840,,
85.77,840,,
85.78,790,,
85.79,910,,
85.8,940,,
85.81,860,,
85.82,880,,
85.83,790,,
85.84,730,,
85.85,840,,
85.86,720,,
85.87,750,,
85.88,860,,
85.89,810,,
85.9,900,,
85.91,850,,
85.92,880,,
85.93,790,,
85.94,720,,
85.95,800,,
85.96,940,,
85.97,900,,
85.98,760,,
85.99,800,,
86,950,,
86.01,930,,
86.02,780,,
86.03,860,,
86.04,710,,
86.05,800,,
86.06,810,,
86.07,870,,
86.08,860,,
86.09,890,,
86.1,810,,
86.11,940,,
86.12,880,,
86.13,930,,
86.14,850,,
86.15,840,,
86.16,870,,
86.17,810,,
86.18,880,,
86.19,890,,
86.2,800,,
86.21,850,,
86.22,880,,
86.23,800,,
86.24,860,,
86.25,850,,
86.26,900,,
86.27,930,,
86.28,880,,
86.29,780,,
86.3,860,,
86.31,860,,
86.32,860,,
86.33,830,,
86.34,840,,
86.35,840,,
86.36,880,,
86.37,830,,
86.38,890,,
86.39,1020,,
86.4,820,,
86.41,750,,
86.42,900,,
86.43,820,,
86.44,750,,
86.45,720,,
86.46,950,,
86.47,870,,
86.48,820,,
86.49,880,,
86.5,870,,
86.51,850,,
86.52,840,,
86.53,770,,
86.54,880,,
86.55,930,,
86.56,890,,
86.57,830,,
86.58,850,,
86.59,890,,
86.6,960,,
86.61,910,,
86.62,840,,
86.63,790,,
86.64,840,,
86.65,830,,
86.66,930,,
86.67,860,,
86.68,820,,
86.69,760,,
86.7,810,,
86.71,780,,
86.72,880,,
86.73,1050,,
86.74,890,,
86.75,880,,
86.76,820,,
86.77,850,,
86.78,860,,
86.79,750,,
86.8,810,,
86.81,870,,
86.82,800,,
86.83,840,,
86.84,770,,
86.85,860,,
86.86,850,,
86.87,910,,
86.88,870,,
86.89,790,,
86.9,890,,
86.91,970,,
86.92,930,,
86.93,830,,
86.94,900,,
86.95,920,,
86.96,830,,
86.97,750,,
86.98,800,,
86.99,860,,
87,800,,
87.01,990,,
87.02,940,,
87.03,810,,
87.04,760,,
87.05,890,,
87.06,880,,
87.07,770,,
87.08,840,,
87.09,960,,
87.1,900,,
87.11,820,,
87.12,860,,
87.13,900,,
87.14,830,,
87.15,830,,
87.16,730,,
87.17,770,,
87.18,850,,
87.19,890,,
87.2,800,,
87.21,820,,
87.22,860,,
87.23,870,,
87.24,840,,
87.25,860,,
87.26,930,,
87.27,860,,
87.28,870,,
87.29,990,,
87.3,940,,
87.31,910,,
87.32,860,,
87.33,850,,
87.34,870,,
87.35,960,,
87.36,1000,,
87.37,950,,
87.38,870,,
87.39,750,,
87.4,800,,
87.41,770,,
87.42,880,,
87.43,880,,
87.44,860,,
87.45,880,,
87.46,940,,
87.47,890,,
87.48,800,,
87.49,830,,
87.5,890,,
87.51,900,,
87.52,770,,
87.53,950,,
87.54,760,,
87.55,830,,
87.56,930,,
87.57,860,,
87.58,960,,
87.59,840,,
87.6,910,,
87.61,930,,
87.62,890,,
87.63,900,,
87.64,950,,
87.65,970,,
87.66,920,,
87.67,840,,
87.68,840,,
87.69,870,,
87.7,850,,
87.71,830,,
87.72,870,,
87.73,920,,
87.74,880,,
87.75,920,,
87.76,890,,
87.77,890,,
87.78,820,,
87.79,910,,
87.8,930,,
87.81,910,,
87.82,870,,
87.83,810,,
87.84,910,,
87.85,920,,
87.86,880,,
87.87,940,,
87.88,880,,
87.89,870,,
87.9,910,,
87.91,890,,
87.92,860,,
87.93,820,,
87.94,950,,
87.95,920,,
87.96,870,,
87.97,880,,
87.98,900,,
87.99,850,,
88,830,,
88.01,800,,
88.02,840,,
88.03,880,,
88.04,840,,
88.05,770,,
88.06,840,,
88.07,870,,
88.08,880,,
88.09,900,,
88.1,830,,
88.11,830,,
88.12,820,,
88.13,750,,
88.14,870,,
88.15,960,,
88.16,820,,
88.17,840,,
88.18,950,,
88.19,1030,,
88.2,950,,
88.21,930,,
88.22,830,,
88.23,800,,
88.24,770,,
88.25,730,,
88.26,820,,
88.27,960,,
88.28,970,,
88.29,1010,,
88.3,890,,
88.31,810,,
88.32,830,,
88.33,760,,
88.34,690,,
88.35,850,,
88.36,950,,
88.37,1020,,
88.38,1010,,
88.39,900,,
88.4,850,,
88.41,920,,
88.42,900,,
88.43,860,,
88.44,920,,
88.45,860,,
88.46,880,,
88.47,900,,
88.48,930,,
88.49,910,,
88.5,940,,
88.51,890,,
88.52,930,,
88.53,1060,,
88.54,1000,,
88.55,900,,
88.56,940,,
88.57,910,,
88.58,930,,
88.59,900,,
88.6,960,,
88.61,1030,,
88.62,970,,
88.63,1110,,
88.64,1060,,
88.65,870,,
88.66,800,,
88.67,920,,
88.68,950,,
88.69,900,,
88.7,840,,
88.71,850,,
88.72,820,,
88.73,800,,
88.74,790,,
88.75,820,,
88.76,990,,
88.77,930,,
88.78,880,,
88.79,910,,
88.8,950,,
88.81,990,,
88.82,920,,
88.83,890,,
88.84,980,,
88.85,970,,
88.86,890,,
88.87,860,,
88.88,940,,
88.89,1030,,
88.9,1050,,
88.91,1050,,
88.92,1130,,
88.93,1130,,
88.94,1060,,
88.95,1020,,
88.96,1050,,
88.97,900,,
88.98,870,,
88.99,940,,
89,1110,,
89.01,1200,,
89.02,1060,,
89.03,1000,,
89.04,1110,,
89.05,1110,,
89.06,1080,,
89.07,1040,,
89.08,1000,,
89.09,1130,,
89.1,1240,,
89.11,1220,,
89.12,1130,,
89.13,1100,,
89.14,1170,,
89.15,1170,,
89.16,1190,,
89.17,1220,,
89.18,1210,,
89.19,1180,,
89.2,1240,,
89.21,1270,,
89.22,1440,,
89.23,1550,,
89.24,1630,,
89.25,1470,,
89.26,1560,,
89.27,1640,,
89.28,1690,,
89.29,1740,,
89.3,1870,,
89.31,1930,,
89.32,2070,,
89.33,2110,,
89.34,2110,,
89.35,2230,,
89.36,2330,,
89.37,2380,,
89.38,2210,,
89.39,2190,,
89.4,2370,,
89.41,2280,,
89.42,2120,,
89.43,2050,,
89.44,2010,,
89.45,1830,,
89.46,1850,,
89.47,1750,,
89.48,1700,,
89.49,1820,,
89.5,1700,,
89.51,1590,,
89.52,1550,,
89.53,1530,,
89.54,1620,,
89.55,1670,,
89.56,1700,,
89.57,1750,,
89.58,1710,,
89.59,1700,,
89.6,1680,,
89.61,1770,,
89.62,1970,,
89.63,1890,,
89.64,1790,,
89.65,1910,,
89.66,1890,,
89.67,1810,,
89.68,1840,,
89.69,1720,,
89.7,1570,,
89.71,1710,,
89.72,1620,,
89.73,1620,,
89.74,1610,,
89.75,1480,,
89.76,1400,,
89.77,1450,,
89.78,1500,,
89.79,1410,,
89.8,1320,,
89.81,1420,,
89.82,1460,,
89.83,1400,,
89.84,1430,,
89.85,1410,,
89.86,1460,,
89.87,1510,,
89.88,1420,,
89.89,1420,,
89.9,1430,,
89.91,1440,,
89.92,1480,,
89.93,1580,,
89.94,1490,,
89.95,1400,,
89.96,1280,,
89.97,1320,,
89.98,1360,,
89.99,1350,,
90,1370,,
